model,layer,unit,desc_id_1,desc_id_2,desc_id_3,desc_id_4,desc_id_5,description_1,description_2,description_3,description_4,description_5,auc_1,mad_1,p_1,auc_2,mad_2,p_2,auc_3,mad_3,p_3,auc_4,mad_4,p_4,auc_5,mad_5,p_5,sim_12,sim_13,sim_14,sim_15,sim_23,sim_24,sim_25,sim_34,sim_35,sim_45,mean_similarity,min_similarity,max_similarity,std_similarity
gpt2-xl,40,1555,gpt2-xl_L40_U1555_D1,gpt2-xl_L40_U1555_D2,gpt2-xl_L40_U1555_D3,gpt2-xl_L40_U1555_D4,gpt2-xl_L40_U1555_D5,"Financial transactions, particularly those involving insurance, banking, or investments, with an emphasis on low cost or best value","Financial transactions, logistics, or sports betting","Questions about weight gain/loss and business/marketing strategies, especially those related to online ventures","Travel, transportation, routes, or costs related to cars, planes, or other travel methods","Requests, instructions, or advice relating to products or services",0.9574,1.9069687740310384,6.270688698416197e-07,0.2941999999999999,0.0560958859871673,0.0249883140624377,0.1948,-0.5496687879576873,0.000885721702705,0.1622,-0.6698116673024485,0.000233524087139,0.1521,-0.8157321683388737,0.0001508175638415,0.6156680583953857,0.33483947321294183,0.4771036207675934,0.44222018122673035,0.39484757811739646,0.47934180744388355,0.42398221206877396,0.27884982354344046,0.3750327602009327,0.3567035965080767,0.4178589111485156,0.27884982354344046,0.6156680583953857,0.08908918781580225
gpt2-xl,40,1823,gpt2-xl_L40_U1823_D1,gpt2-xl_L40_U1823_D2,gpt2-xl_L40_U1823_D3,gpt2-xl_L40_U1823_D4,gpt2-xl_L40_U1823_D5,"Positive qualities of places to stay or accommodations, including amenities, services, and overall atmosphere","Past events, especially from a year ago or more",Changes in a property's level/amount/intensity over time,"A discussion of a planned or executed collaborative effort related to health, work, or community improvement",Promotional products or gifts relating to cuteness and popularity with customers,0.7872,0.6540732670337354,0.0017575396381282,0.6758,0.2353454489817714,0.0555253496403972,0.4859,-0.2216344898580153,0.878342715784781,0.2935,-0.5860535103827853,0.0244991626845618,0.0566,-1.017223871539947,1.3642154487746706e-06,0.32243773341178894,0.41043857273825646,0.38757012634633736,0.4184143841266632,0.3564608480655648,0.3426620551750619,0.2879510819911957,0.3213717660835259,0.24340941051188691,0.29150482517423537,0.33822208036245166,0.24340941051188691,0.4184143841266632,0.05354047001463667
gpt2-xl,40,3254,gpt2-xl_L40_U3254_D1,gpt2-xl_L40_U3254_D2,gpt2-xl_L40_U3254_D3,gpt2-xl_L40_U3254_D4,gpt2-xl_L40_U3254_D5,"Experiences related to entertainment, social interactions, personal anecdotes, or products/brands, often with a focus on reactions or opinions","Automotive repair, home improvement, and 3D printing services","Training, coaching, or mentorship programs and the benefits they provide","Topics related to politics, sports, and current events, specifically focusing on major decisions, outcomes, and controversies","Consumption of food, beverages, or medications, sometimes for free or at a reduced price",0.0125,-3.11823379356123,1.0925370154945094e-07,0.0115,-3.43154974662583,1.029075356074078e-07,0.0093,-3.4017857874328685,9.017690101350517e-08,0.0041,-3.8817221598040823,6.585267925979239e-08,0.0022,-4.0663772182709295,5.866145010636893e-08,0.30433785915374756,0.28579747676849365,0.5553130242415095,0.4713050442156177,0.31011757254600525,0.26476441411759977,0.2313562493707989,0.2935360845050867,0.33512268453105243,0.27487850189208984,0.3326528911342001,0.2313562493707989,0.5553130242415095,0.09594317346301555
gpt2-xl,40,3515,gpt2-xl_L40_U3515_D1,gpt2-xl_L40_U3515_D2,gpt2-xl_L40_U3515_D3,gpt2-xl_L40_U3515_D4,gpt2-xl_L40_U3515_D5,"Relating to professional services, products, or qualifications, often involving quality, standards, or certifications, sometimes in specific industries like construction, healthcare, or finance, and often with a focus on providing confidence or ensuring best practices","Educational programs, sporting events, locations, and services related to transportation, accommodation, and property management","Sports team member, sports event, or sports period","Discussions of professional certifications or licenses, often in the context of career development or employment opportunities, and sometimes relating to medical fields, or the seeking of training or education","Actions related to enhancing, improving, or fixing the appearance of something, often focusing on quality and attention to detail",0.1628,-1.1530256467426088,0.0002395823582836,0.0957,-1.399623898748233,1.0618468531406408e-05,0.0792,-1.5914478220479271,4.562895646160938e-06,0.0531,-1.800252958895738,1.125657171320246e-06,0.0055,-2.159343109973403,7.169064437859728e-08,0.4176876892037584,0.2839012870847417,0.6348411280106199,0.53010713695203,0.39815109968185425,0.4010846375772581,0.34869326062838724,0.3314427535866056,0.3314276438100556,0.41595328856071667,0.40932899250960275,0.2839012870847417,0.6348411280106199,0.09863743449106771
gpt2-xl,40,3612,gpt2-xl_L40_U3612_D1,gpt2-xl_L40_U3612_D2,gpt2-xl_L40_U3612_D3,gpt2-xl_L40_U3612_D4,gpt2-xl_L40_U3612_D5,"Ineffectiveness of interventions, questioning of evidence supporting interventions, negative impacts of certain products or substances, and analysis of studies or research","Health benefits of avocado, color testing tools, gene normalization for hPDL fibroblasts, teriyaki chicken wings, reptile hemoparasite identification, hemorrhoid treatments, omega-3 fatty acid supplements for fertility, baking trout, plant-based protein powder, sleeping aids market analysis, anti-pigmentation cream, air purifier selection for allergies, quartz varieties, weight management supplement, cotton bag production, Italian pasta salad nutrition, calendula cream ingredients, stimulant-free energy supplement, and cichlid feeding habits","Professional standards, requirements, and practices related to a variety of fields, including surveying, reviewing products/services, nutrition, data analysis, education, healthcare, music, and spirituality","Descriptions, specifications, instructions, or analysis of data or information often involving numbered or specific items","Quantities, time, or durations related to food, events, or other items",0.9121,1.872679508313617,7.150499566031616e-06,0.9104,1.59880750019266,7.79866870579308e-06,0.8176,0.8980613961349276,0.0005409579759754,0.6535,0.2692397055267328,0.0945655762543941,0.5561,-0.1605087024804881,0.5414328959803529,0.33964544421814424,0.4155223419951004,0.36314155302744733,0.3548704856788558,0.3209646940231323,0.24018965719999974,0.2644920191471569,0.4512695506593454,0.38784204089170826,0.5951657891273499,0.37331035759682407,0.24018965719999974,0.5951657891273499,0.09548291456399474
gpt2-xl,40,3636,gpt2-xl_L40_U3636_D1,gpt2-xl_L40_U3636_D2,gpt2-xl_L40_U3636_D3,gpt2-xl_L40_U3636_D4,gpt2-xl_L40_U3636_D5,"Food preparation, especially baking and cooking, with details of ingredients, methods, and sometimes tools or equipment","Camera equipment and settings, including lenses, zoom, frame, light, and f-stop","Division of assets/property, medical procedures/treatments, legal disputes/court proceedings, and organizational activities/events","Requirements, instructions, or demands related to services, actions, or costs, often within the context of contracts, agreements, or official processes","Events, particularly those related to conflict, competition, or problematic situations",0.6769000000000001,0.4885269587106114,0.0540137021056863,0.6482,0.3590268118555738,0.1065168096124487,0.5042,0.1216600198789745,0.9639375474995232,0.1869,-1.251940184913206,0.0006482390716559,0.0193,-1.402066822657229,1.636194262544681e-07,0.43850113268199986,0.35589058267744145,0.4054278376953513,0.31229932046828646,0.3157624304294586,0.32523552552567514,0.2800631523132324,0.40167121296141206,0.4792134463787079,0.40754414819312557,0.372160878932469,0.2800631523132324,0.4792134463787079,0.06066605420175673
gpt2-xl,40,3948,gpt2-xl_L40_U3948_D1,gpt2-xl_L40_U3948_D2,gpt2-xl_L40_U3948_D3,gpt2-xl_L40_U3948_D4,gpt2-xl_L40_U3948_D5,"Culinary experiences, fashion, and beauty services, often with a focus on high quality, unique offerings, and customer satisfaction","Nightlife, restaurants, or entertainment venues","Software development, design, and implementation, especially web and application development, including UI/UX design and branding","Concepts of personal growth, learning, and self-discovery, often in the context of acquiring a new skill or understanding a concept related to language, profession, or personal development","French language learning, professional certifications and qualifications, and company services related to specific industries",0.984,3.809527603480296,1.345871789755623e-07,0.9651,3.0325155516184905,4.050317980528093e-07,0.6254,-0.1021638375831517,0.1720488701320578,0.4961,-0.1646200616435682,0.96654288374868,0.4557,-0.2078695082454185,0.6297418577890953,0.4746718436870795,0.3143769127873308,0.4321917972336088,0.4716661308209773,0.23890079690208643,0.3038075502148232,0.26500987827660294,0.3279059734456594,0.3315356574612096,0.48700058615201036,0.36470671269813887,0.23890079690208643,0.48700058615201036,0.08803730606166475
gpt2-xl,40,4055,gpt2-xl_L40_U4055_D1,gpt2-xl_L40_U4055_D2,gpt2-xl_L40_U4055_D3,gpt2-xl_L40_U4055_D4,gpt2-xl_L40_U4055_D5,"Concepts related to input devices and terminals, specifically their access methods, ports, and connection configurations","Criteria for high status, especially in employment and education, in relation to leadership and access to services","Concepts of dolls, games, movies, TV shows, music, and software in a context of a personal story or review mentioning specific names or titles","Computer accessories, including network attached storage, KVM switches, loop pedals, and replacement batteries, as well as car safety features such as seat belts","Dates and locations of events, often including specific times and ages of participants",0.9772,3.160600090063997,2.010075977197724e-07,0.823,0.4289133053550577,0.0004340895005018,0.7643,0.6067599546900787,0.0039903581682612,0.1767999999999999,-0.6358097655660011,0.0004305384256306,0.0675,-0.7855041141381846,2.4600811814296365e-06,0.2999256342627299,0.50351881980896,0.44235418565136775,0.22729200260090854,0.26297528964428407,0.2422245889902115,0.26866623536751044,0.4233883962995777,0.3794940925549164,0.19961164002279896,0.3249450885203265,0.19961164002279896,0.50351881980896,0.09902573918119377
gpt2-xl,40,4244,gpt2-xl_L40_U4244_D1,gpt2-xl_L40_U4244_D2,gpt2-xl_L40_U4244_D3,gpt2-xl_L40_U4244_D4,gpt2-xl_L40_U4244_D5,"Body, mind, or emotions, especially related to intentional self-care or activities","Discussions of religious events, specifically anniversaries of unions or councils within a church, and locations, dates, and key figures involved","Abilities, skills, or qualifications that can be used to achieve future goals or outcomes","Beverages, food, medications, or other consumable substances, sometimes in relation to specific brands, purposes, or events","Locations, buildings, events, or services and the ability or opportunity to use, access, or engage with them",0.8681000000000001,0.9382666215341668,6.077220499612683e-05,0.7243,0.1945306729945116,0.0145602824171804,0.6187999999999999,-0.0824484019725587,0.195753537557521,0.5712,-0.1194698971002239,0.4382466020269561,0.5569,-0.1892782056500571,0.5356770089982614,0.35314259985514296,0.4669352173805237,0.47862479090690613,0.4584256683841754,0.2974670618017634,0.39881665703107905,0.44498322412221825,0.4151957929134369,0.580127273805576,0.5495572417710577,0.44432755279718794,0.2974670618017634,0.580127273805576,0.08012742726505671
gpt2-xl,40,4808,gpt2-xl_L40_U4808_D1,gpt2-xl_L40_U4808_D2,gpt2-xl_L40_U4808_D3,gpt2-xl_L40_U4808_D4,gpt2-xl_L40_U4808_D5,"Sports team performance, including wins, losses, scores, player injuries, and upcoming matches","Themes of creative work, products, or brands, and their consumption, creation, or marketing, especially in the context of feelings of connection, belonging, or shared experience","Marketing, advertising, branding, business growth, and customer acquisition, often in relation to digital platforms like websites and social media","Products or items related to online retail, including customer experience, shipping information, and descriptions","Real estate, home renovation, car services, or travel and leisure offerings, especially including information and services provided",0.9754,3.341460818779812,2.2332623019397122e-07,0.1819,-1.0906804075160397,0.0005301181332461,0.0151,-1.5984723766620794,1.2757730170965157e-07,0.0103,-1.7663607553614735,9.576225411624417e-08,0.0088,-1.824144792853318,8.750382036173956e-08,0.19630215156978825,0.2524010018229784,0.24426077272062185,0.24355264008045197,0.5488560795783997,0.43951935885904336,0.4109359138646185,0.4846056248130093,0.4753117874078886,0.4751836657524109,0.37709289964692105,0.19630215156978825,0.5488560795783997,0.12209974431756525
gpt2-xl,40,4965,gpt2-xl_L40_U4965_D1,gpt2-xl_L40_U4965_D2,gpt2-xl_L40_U4965_D3,gpt2-xl_L40_U4965_D4,gpt2-xl_L40_U4965_D5,"Temporal expressions of durations of reigns, terms, or events","Topics, issues, or subjects being discussed, presented, provided, found, or searched, sometimes with a location or time element","The semantic concept that activates this neuron appears to be forms of the verb ""to be,"" particularly in contexts discussing entertainment, media, or current events.  The activated words frequently include ""[is]"", ""[was]"", ""[are]"",  ""[be]"", ""[been]"", and contracted forms like ""[‘s]"", and often appear alongside discussions of movies, music, or public figures","Ratings, quantities, and names of places, people, or things","Products and brands, often with model specifications, and sometimes dates",0.9835,2.903001810656421,1.3864106879928018e-07,0.9789,2.852816715768828,1.819185387574221e-07,0.9585,1.6928410779073966,5.893567412476273e-07,0.9165,1.395367352230267,5.7034308934333146e-06,0.8764,1.0422845867473791,4.127608326133438e-05,0.44217371940612793,0.40337488055229187,0.4814029335975647,0.41002023220062256,0.4307645559310913,0.5170260667800903,0.47527575492858887,0.308584064245224,0.29497313499450684,0.5721919536590576,0.4335787296295166,0.29497313499450684,0.5721919536590576,0.0816009352391638
